"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","arrival_time_sort","timepoint"
"294300277","17:30:00","17:30:00","165","11","Lancaster","0","17:30:00","1"
"294300277","17:40:00","17:40:00","163","12","Lancaster","0","17:40:00","1"
"294300277","17:52:00","17:52:00","162","13","Lancaster","0","17:52:00","1"
"294300278","16:13:00","16:13:00","164","1","L.A. Union Station","0","16:13:00","1"
"294300278","16:20:00","16:20:00","111","2","L.A. Union Station","0","16:20:00","1"
"294300278","16:28:00","16:28:00","175","3","L.A. Union Station","0","16:28:00","1"
"294300278","16:43:00","16:43:00","110","4","L.A. Union Station","0","16:43:00","1"
"294300278","16:50:00","16:50:00","129","5","L.A. Union Station","0","16:50:00","1"
"294300278","16:54:00","16:54:00","186","6","L.A. Union Station","0","16:54:00","1"
"294300278","17:00:00","17:00:00","102","7","L.A. Union Station","0","17:00:00","1"
"294300278","17:06:00","17:06:00","106","8","L.A. Union Station","0","17:06:00","1"
"294300278","17:20:00","17:20:00","107","9","L.A. Union Station","0","17:20:00","1"
"294300279","16:39:00","16:39:00","107","1","Via Princessa","0","16:39:00","1"
"294300279","16:51:00","16:51:00","106","2","Via Princessa","0","16:51:00","1"
"294300279","16:58:00","16:58:00","102","3","Via Princessa","0","16:58:00","1"
"294300279","17:04:00","17:04:00","186","4","Via Princessa","0","17:04:00","1"
"294300279","17:08:00","17:08:00","129","5","Via Princessa","0","17:08:00","1"
"294300279","17:16:00","17:16:00","110","6","Via Princessa","0","17:16:00","1"
"294300279","17:32:00","17:32:00","175","7","Via Princessa","0","17:32:00","1"
"294300279","17:40:00","17:40:00","111","8","Via Princessa","0","17:40:00","1"
"294300279","17:46:00","17:46:00","164","9","Via Princessa","0","17:46:00","1"
"294300280","18:13:00","18:13:00","164","1","L.A. Union Station","0","18:13:00","1"
"294300280","18:20:00","18:20:00","111","2","L.A. Union Station","0","18:20:00","1"
"294300280","18:28:00","18:28:00","175","3","L.A. Union Station","0","18:28:00","1"
"294300280","18:43:00","18:43:00","110","4","L.A. Union Station","0","18:43:00","1"
"294300280","18:50:00","18:50:00","129","5","L.A. Union Station","0","18:50:00","1"
"294300280","18:54:00","18:54:00","186","6","L.A. Union Station","0","18:54:00","1"
"294300280","19:00:00","19:00:00","102","7","L.A. Union Station","0","19:00:00","1"
"294300280","19:06:00","19:06:00","106","8","L.A. Union Station","0","19:06:00","1"
"294300280","19:20:00","19:20:00","107","9","L.A. Union Station","0","19:20:00","1"
"294300281","17:39:00","17:39:00","107","1","Lancaster","0","17:39:00","1"
"294300281","17:51:00","17:51:00","106","2","Lancaster","0","17:51:00","1"
"294300281","17:58:00","17:58:00","102","3","Lancaster","0","17:58:00","1"
"294300281","18:04:00","18:04:00","186","4","Lancaster","0","18:04:00","1"
"294300281","18:08:00","18:08:00","129","5","Lancaster","0","18:08:00","1"
"294300281","18:16:00","18:16:00","110","6","Lancaster","0","18:16:00","1"
"294300281","18:32:00","18:32:00","175","7","Lancaster","0","18:32:00","1"
"294300281","18:40:00","18:40:00","111","8","Lancaster","0","18:40:00","1"
"294300281","18:46:00","18:46:00","164","9","Lancaster","0","18:46:00","1"
"294300281","18:51:00","18:51:00","161","10","Lancaster","0","18:51:00","1"
"294300281","19:30:00","19:30:00","165","11","Lancaster","0","19:30:00","1"
"294300281","19:40:00","19:40:00","163","12","Lancaster","0","19:40:00","1"
"294300281","19:52:00","19:52:00","162","13","Lancaster","0","19:52:00","1"
"294300282","18:11:00","18:11:00","162","1","L.A. Union Station","0","18:11:00","1"
"294300282","18:20:00","18:20:00","163","2","L.A. Union Station","0","18:20:00","1"
"294300282","18:32:00","18:32:00","165","3","L.A. Union Station","0","18:32:00","1"
"294300282","19:10:00","19:10:00","161","4","L.A. Union Station","0","19:10:00","1"
"294300282","19:13:00","19:13:00","164","5","L.A. Union Station","0","19:13:00","1"
"294300282","19:20:00","19:20:00","111","6","L.A. Union Station","0","19:20:00","1"
"294300282","19:28:00","19:28:00","175","7","L.A. Union Station","0","19:28:00","1"
"294300282","19:43:00","19:43:00","110","8","L.A. Union Station","0","19:43:00","1"
"294300282","19:50:00","19:50:00","129","9","L.A. Union Station","0","19:50:00","1"
"294300282","19:54:00","19:54:00","186","10","L.A. Union Station","0","19:54:00","1"
"294300282","20:00:00","20:00:00","102","11","L.A. Union Station","0","20:00:00","1"
"294300282","20:06:00","20:06:00","106","12","L.A. Union Station","0","20:06:00","1"
"294300282","20:20:00","20:20:00","107","13","L.A. Union Station","0","20:20:00","1"
"294300285","19:39:00","19:39:00","107","1","Lancaster","0","19:39:00","1"
"294300285","19:51:00","19:51:00","106","2","Lancaster","0","19:51:00","1"
"294300285","19:58:00","19:58:00","102","3","Lancaster","0","19:58:00","1"
"294300285","20:04:00","20:04:00","186","4","Lancaster","0","20:04:00","1"
"294300285","20:08:00","20:08:00","129","5","Lancaster","0","20:08:00","1"
"294300285","20:16:00","20:16:00","110","6","Lancaster","0","20:16:00","1"
"294300285","20:32:00","20:32:00","175","7","Lancaster","0","20:32:00","1"
"294300285","20:40:00","20:40:00","111","8","Lancaster","0","20:40:00","1"
"294300285","20:46:00","20:46:00","164","9","Lancaster","0","20:46:00","1"
"294300285","20:51:00","20:51:00","161","10","Lancaster","0","20:51:00","1"
"294300285","21:30:00","21:30:00","165","11","Lancaster","0","21:30:00","1"
"294300285","21:40:00","21:40:00","163","12","Lancaster","0","21:40:00","1"
"294300285","21:52:00","21:52:00","162","13","Lancaster","0","21:52:00","1"
"294300287","20:39:00","20:39:00","107","1","Via Princessa","0","20:39:00","1"
"294300287","20:51:00","20:51:00","106","2","Via Princessa","0","20:51:00","1"
"294300287","20:58:00","20:58:00","102","3","Via Princessa","0","20:58:00","1"
"294300287","21:04:00","21:04:00","186","4","Via Princessa","0","21:04:00","1"
"294300287","21:08:00","21:08:00","129","5","Via Princessa","0","21:08:00","1"
"294300287","21:16:00","21:16:00","110","6","Via Princessa","0","21:16:00","1"
"294300287","21:32:00","21:32:00","175","7","Via Princessa","0","21:32:00","1"
"294300287","21:40:00","21:40:00","111","8","Via Princessa","0","21:40:00","1"
"294300287","21:46:00","21:46:00","164","9","Via Princessa","0","21:46:00","1"
"294300288","22:13:00","22:13:00","164","1","L.A. Union Station","0","22:13:00","1"
"294300288","22:20:00","22:20:00","111","2","L.A. Union Station","0","22:20:00","1"
"294300288","22:28:00","22:28:00","175","3","L.A. Union Station","0","22:28:00","1"
"294300288","22:43:00","22:43:00","110","4","L.A. Union Station","0","22:43:00","1"
"294300288","22:50:00","22:50:00","129","5","L.A. Union Station","0","22:50:00","1"
"294300288","22:54:00","22:54:00","186","6","L.A. Union Station","0","22:54:00","1"
"294300288","23:00:00","23:00:00","102","7","L.A. Union Station","0","23:00:00","1"
"294300288","23:06:00","23:06:00","106","8","L.A. Union Station","0","23:06:00","1"
"294300288","23:20:00","23:20:00","107","9","L.A. Union Station","0","23:20:00","1"
"294400173","07:39:00","07:39:00","107","1","Vista Canyon","0","07:39:00","1"
"294400173","07:51:00","07:51:00","106","2","Vista Canyon","0","07:51:00","1"
"294400173","07:58:00","07:58:00","102","3","Vista Canyon","0","07:58:00","1"
"294400173","08:04:00","08:04:00","186","4","Vista Canyon","0","08:04:00","1"
"294400173","08:08:00","08:08:00","129","5","Vista Canyon","0","08:08:00","1"
"294400173","08:16:00","08:16:00","110","6","Vista Canyon","0","08:16:00","1"
"294400173","08:32:00","08:32:00","175","7","Vista Canyon","0","08:32:00","1"
"294400173","08:40:00","08:40:00","111","8","Vista Canyon","0","08:40:00","1"
"294400173","08:46:00","08:46:00","164","9","Vista Canyon","0","08:46:00","1"
"294400173","08:50:00","08:50:00","161","10","Vista Canyon","0","08:50:00","1"
"294400182","10:39:00","10:39:00","107","1","Vista Canyon","0","10:39:00","1"
"294400182","10:51:00","10:51:00","106","2","Vista Canyon","0","10:51:00","1"
"294400182","10:58:00","10:58:00","102","3","Vista Canyon","0","10:58:00","1"
"294400182","11:04:00","11:04:00","186","4","Vista Canyon","0","11:04:00","1"
"294400182","11:08:00","11:08:00","129","5","Vista Canyon","0","11:08:00","1"
"294400182","11:16:00","11:16:00","110","6","Vista Canyon","0","11:16:00","1"
"294400182","11:32:00","11:32:00","175","7","Vista Canyon","0","11:32:00","1"
"294400182","11:40:00","11:40:00","111","8","Vista Canyon","0","11:40:00","1"
"294400182","11:46:00","11:46:00","164","9","Vista Canyon","0","11:46:00","1"
"294400182","11:50:00","11:50:00","161","10","Vista Canyon","0","11:50:00","1"
"294400189","17:39:00","17:39:00","107","1","Lancaster","0","17:39:00","1"
"294400189","17:51:00","17:51:00","106","2","Lancaster","0","17:51:00","1"
"294400189","17:58:00","17:58:00","102","3","Lancaster","0","17:58:00","1"
"294400189","18:04:00","18:04:00","186","4","Lancaster","0","18:04:00","1"
"294400189","18:08:00","18:08:00","129","5","Lancaster","0","18:08:00","1"
"294400189","18:16:00","18:16:00","110","6","Lancaster","0","18:16:00","1"
"294400189","18:32:00","18:32:00","175","7","Lancaster","0","18:32:00","1"
"294400189","18:40:00","18:40:00","111","8","Lancaster","0","18:40:00","1"
"294400189","18:46:00","18:46:00","164","9","Lancaster","0","18:46:00","1"
"294400189","18:52:00","18:52:00","161","10","Lancaster","0","18:52:00","1"
"294400189","19:31:00","19:31:00","165","11","Lancaster","0","19:31:00","1"
"294400189","19:41:00","19:41:00","163","12","Lancaster","0","19:41:00","1"
"294400189","19:51:00","19:51:00","162","13","Lancaster","0","19:51:00","1"
"294500201","06:11:00","06:11:00","162","1","L.A. Union Station","0","06:11:00","1"
"294500201","06:20:00","06:20:00","163","2","L.A. Union Station","0","06:20:00","1"
"294500201","06:32:00","06:32:00","165","3","L.A. Union Station","0","06:32:00","1"
"294500201","07:10:00","07:10:00","161","4","L.A. Union Station","0","07:10:00","1"
"294500201","07:13:00","07:13:00","164","5","L.A. Union Station","0","07:13:00","1"
"294500201","07:20:00","07:20:00","111","6","L.A. Union Station","0","07:20:00","1"
"294500201","07:28:00","07:28:00","175","7","L.A. Union Station","0","07:28:00","1"
"294500201","07:43:00","07:43:00","110","8","L.A. Union Station","0","07:43:00","1"
"294500201","07:50:00","07:50:00","129","9","L.A. Union Station","0","07:50:00","1"
"294500201","07:54:00","07:54:00","186","10","L.A. Union Station","0","07:54:00","1"
"294500201","08:00:00","08:00:00","102","11","L.A. Union Station","0","08:00:00","1"
"294500201","08:06:00","08:06:00","106","12","L.A. Union Station","0","08:06:00","1"
"294500201","08:20:00","08:20:00","107","13","L.A. Union Station","0","08:20:00","1"
"294500721","08:11:00","08:11:00","162","1","L.A. Union Station","0","08:11:00","1"
"294500721","08:20:00","08:20:00","163","2","L.A. Union Station","0","08:20:00","1"
"294500721","08:32:00","08:32:00","165","3","L.A. Union Station","0","08:32:00","1"
"294500721","09:10:00","09:10:00","161","4","L.A. Union Station","0","09:10:00","1"
"294500721","09:13:00","09:13:00","164","5","L.A. Union Station","0","09:13:00","1"
"294500721","09:20:00","09:20:00","111","6","L.A. Union Station","0","09:20:00","1"
"294500721","09:28:00","09:28:00","175","7","L.A. Union Station","0","09:28:00","1"
"294500721","09:43:00","09:43:00","110","8","L.A. Union Station","0","09:43:00","1"
"294500721","09:50:00","09:50:00","129","9","L.A. Union Station","0","09:50:00","1"
"294500721","09:54:00","09:54:00","186","10","L.A. Union Station","0","09:54:00","1"
"294500721","10:00:00","10:00:00","102","11","L.A. Union Station","0","10:00:00","1"
"294500721","10:06:00","10:06:00","106","12","L.A. Union Station","0","10:06:00","1"
"294500721","10:20:00","10:20:00","107","13","L.A. Union Station","0","10:20:00","1"
"294500741","10:13:00","10:13:00","164","1","L.A. Union Station","0","10:13:00","1"
"294500741","10:20:00","10:20:00","111","2","L.A. Union Station","0","10:20:00","1"
"294500741","10:28:00","10:28:00","175","3","L.A. Union Station","0","10:28:00","1"
"294500741","10:43:00","10:43:00","110","4","L.A. Union Station","0","10:43:00","1"
"294500741","10:50:00","10:50:00","129","5","L.A. Union Station","0","10:50:00","1"
"294500741","10:54:00","10:54:00","186","6","L.A. Union Station","0","10:54:00","1"
"294500741","11:00:00","11:00:00","102","7","L.A. Union Station","0","11:00:00","1"
"294500741","11:06:00","11:06:00","106","8","L.A. Union Station","0","11:06:00","1"
"294500741","11:20:00","11:20:00","107","9","L.A. Union Station","0","11:20:00","1"
"294500743","10:11:00","10:11:00","162","1","L.A. Union Station","0","10:11:00","1"
"294500743","10:20:00","10:20:00","163","2","L.A. Union Station","0","10:20:00","1"
"294500743","10:32:00","10:32:00","165","3","L.A. Union Station","0","10:32:00","1"
"294500743","11:10:00","11:10:00","161","4","L.A. Union Station","0","11:10:00","1"
"294500743","11:13:00","11:13:00","164","5","L.A. Union Station","0","11:13:00","1"
"294500743","11:20:00","11:20:00","111","6","L.A. Union Station","0","11:20:00","1"
"294500743","11:28:00","11:28:00","175","7","L.A. Union Station","0","11:28:00","1"
"294500743","11:43:00","11:43:00","110","8","L.A. Union Station","0","11:43:00","1"
"294500743","11:50:00","11:50:00","129","9","L.A. Union Station","0","11:50:00","1"
"294500743","11:54:00","11:54:00","186","10","L.A. Union Station","0","11:54:00","1"
"294500743","12:00:00","12:00:00","102","11","L.A. Union Station","0","12:00:00","1"
"294500743","12:06:00","12:06:00","106","12","L.A. Union Station","0","12:06:00","1"
"294500743","12:20:00","12:20:00","107","13","L.A. Union Station","0","12:20:00","1"
"294500781","12:13:00","12:13:00","164","1","L.A. Union Station","0","12:13:00","1"
"294500781","12:20:00","12:20:00","111","2","L.A. Union Station","0","12:20:00","1"
"294500781","12:28:00","12:28:00","175","3","L.A. Union Station","0","12:28:00","1"
"294500781","12:43:00","12:43:00","110","4","L.A. Union Station","0","12:43:00","1"
"294500781","12:50:00","12:50:00","129","5","L.A. Union Station","0","12:50:00","1"
"294500781","12:54:00","12:54:00","186","6","L.A. Union Station","0","12:54:00","1"
"294500781","13:00:00","13:00:00","102","7","L.A. Union Station","0","13:00:00","1"
"294500781","13:06:00","13:06:00","106","8","L.A. Union Station","0","13:06:00","1"
"294500781","13:20:00","13:20:00","107","9","L.A. Union Station","0","13:20:00","1"
"294600204","08:39:00","08:39:00","107","1","Via Princessa","0","08:39:00","1"
"294600204","08:51:00","08:51:00","106","2","Via Princessa","0","08:51:00","1"
"294600204","08:58:00","08:58:00","102","3","Via Princessa","0","08:58:00","1"
"294600204","09:04:00","09:04:00","186","4","Via Princessa","0","09:04:00","1"
"294600204","09:08:00","09:08:00","129","5","Via Princessa","0","09:08:00","1"
"294600204","09:16:00","09:16:00","110","6","Via Princessa","0","09:16:00","1"
"294600204","09:32:00","09:32:00","175","7","Via Princessa","0","09:32:00","1"
"294600204","09:40:00","09:40:00","111","8","Via Princessa","0","09:40:00","1"
"294600204","09:46:00","09:46:00","164","9","Via Princessa","0","09:46:00","1"
"294600701","07:39:00","07:39:00","107","1","Lancaster","0","07:39:00","1"
"294600701","07:51:00","07:51:00","106","2","Lancaster","0","07:51:00","1"
"294600701","07:58:00","07:58:00","102","3","Lancaster","0","07:58:00","1"
"294600701","08:04:00","08:04:00","186","4","Lancaster","0","08:04:00","1"
"294600701","08:08:00","08:08:00","129","5","Lancaster","0","08:08:00","1"
"294600701","08:16:00","08:16:00","110","6","Lancaster","0","08:16:00","1"
"294600701","08:32:00","08:32:00","175","7","Lancaster","0","08:32:00","1"
"294600701","08:40:00","08:40:00","111","8","Lancaster","0","08:40:00","1"
"294600701","08:46:00","08:46:00","164","9","Lancaster","0","08:46:00","1"
"294600701","08:51:00","08:51:00","161","10","Lancaster","0","08:51:00","1"
"294600701","09:30:00","09:30:00","165","11","Lancaster","0","09:30:00","1"
"294600701","09:40:00","09:40:00","163","12","Lancaster","0","09:40:00","1"
"294600701","09:52:00","09:52:00","162","13","Lancaster","0","09:52:00","1"
"294600742","10:39:00","10:39:00","107","1","Via Princessa","0","10:39:00","1"
"294600742","10:51:00","10:51:00","106","2","Via Princessa","0","10:51:00","1"
"294600742","10:58:00","10:58:00","102","3","Via Princessa","0","10:58:00","1"
"294600742","11:04:00","11:04:00","186","4","Via Princessa","0","11:04:00","1"
"294600742","11:08:00","11:08:00","129","5","Via Princessa","0","11:08:00","1"
"294600742","11:16:00","11:16:00","110","6","Via Princessa","0","11:16:00","1"
"294600742","11:32:00","11:32:00","175","7","Via Princessa","0","11:32:00","1"
"294600742","11:40:00","11:40:00","111","8","Via Princessa","0","11:40:00","1"
"294600742","11:46:00","11:46:00","164","9","Via Princessa","0","11:46:00","1"
"294600744","11:39:00","11:39:00","107","1","Lancaster","0","11:39:00","1"
"294600744","11:51:00","11:51:00","106","2","Lancaster","0","11:51:00","1"
"294600744","11:58:00","11:58:00","102","3","Lancaster","0","11:58:00","1"
"294600744","12:04:00","12:04:00","186","4","Lancaster","0","12:04:00","1"
"294600744","12:08:00","12:08:00","129","5","Lancaster","0","12:08:00","1"
"294600744","12:16:00","12:16:00","110","6","Lancaster","0","12:16:00","1"
"294600744","12:32:00","12:32:00","175","7","Lancaster","0","12:32:00","1"
"294600744","12:40:00","12:40:00","111","8","Lancaster","0","12:40:00","1"
"294600744","12:46:00","12:46:00","164","9","Lancaster","0","12:46:00","1"
"294600744","12:51:00","12:51:00","161","10","Lancaster","0","12:51:00","1"
"294600744","13:30:00","13:30:00","165","11","Lancaster","0","13:30:00","1"
"294600744","13:40:00","13:40:00","163","12","Lancaster","0","13:40:00","1"
"294600744","13:52:00","13:52:00","162","13","Lancaster","0","13:52:00","1"
"294600746","12:39:00","12:39:00","107","1","Via Princessa","0","12:39:00","1"
"294600746","12:51:00","12:51:00","106","2","Via Princessa","0","12:51:00","1"
"294600746","12:58:00","12:58:00","102","3","Via Princessa","0","12:58:00","1"
"294600746","13:04:00","13:04:00","186","4","Via Princessa","0","13:04:00","1"
"294600746","13:08:00","13:08:00","129","5","Via Princessa","0","13:08:00","1"
"294600746","13:16:00","13:16:00","110","6","Via Princessa","0","13:16:00","1"
"294600746","13:32:00","13:32:00","175","7","Via Princessa","0","13:32:00","1"
"294600746","13:40:00","13:40:00","111","8","Via Princessa","0","13:40:00","1"
"294600746","13:46:00","13:46:00","164","9","Via Princessa","0","13:46:00","1"
"295100223","06:13:00","06:13:00","185","1","L.A. Union Station","0","06:13:00","1"
"295100223","06:18:00","06:18:00","124","2","L.A. Union Station","0","06:18:00","1"
"295100223","06:26:00","06:26:00","122","3","L.A. Union Station","0","06:26:00","1"
"295100223","06:32:00","06:32:00","116","4","L.A. Union Station","0","06:32:00","1"
"295100223","06:43:00","06:43:00","121","5","L.A. Union Station","0","06:43:00","1"
"295100223","06:51:00","06:51:00","125","6","L.A. Union Station","0","06:51:00","1"
"295100223","06:57:00","06:57:00","118","7","L.A. Union Station","0","06:57:00","1"
"295100223","07:02:00","07:02:00","114","8","L.A. Union Station","0","07:02:00","1"
"295100223","07:08:00","07:08:00","109","9","L.A. Union Station","0","07:08:00","1"
"295100223","07:19:00","07:19:00","104","10","L.A. Union Station","0","07:19:00","1"
"295100223","07:25:00","07:25:00","101","11","L.A. Union Station","0","07:25:00","1"
"295100223","07:36:00","07:36:00","105","12","L.A. Union Station","0","07:36:00","1"
"295100223","07:46:00","07:46:00","115","13","L.A. Union Station","0","07:46:00","1"
"295100223","07:59:00","07:59:00","107","14","L.A. Union Station","0","07:59:00","1"
"295100226","04:43:00","04:43:00","185","1","L.A. Union Station","0","04:43:00","1"
"295100226","04:48:00","04:48:00","124","2","L.A. Union Station","0","04:48:00","1"
"295100226","04:56:00","04:56:00","122","3","L.A. Union Station","0","04:56:00","1"
"295100226","05:02:00","05:02:00","116","4","L.A. Union Station","0","05:02:00","1"
"295100226","05:13:00","05:13:00","121","5","L.A. Union Station","0","05:13:00","1"
"295100226","05:21:00","05:21:00","125","6","L.A. Union Station","0","05:21:00","1"
"295100226","05:27:00","05:27:00","118","7","L.A. Union Station","0","05:27:00","1"
"295100226","05:32:00","05:32:00","114","8","L.A. Union Station","0","05:32:00","1"
"295100226","05:38:00","05:38:00","109","9","L.A. Union Station","0","05:38:00","1"
"295100226","05:49:00","05:49:00","104","10","L.A. Union Station","0","05:49:00","1"
"295100226","05:55:00","05:55:00","101","11","L.A. Union Station","0","05:55:00","1"
"295100226","06:06:00","06:06:00","105","12","L.A. Union Station","0","06:06:00","1"
"295100226","06:16:00","06:16:00","115","13","L.A. Union Station","0","06:16:00","1"
"295100226","06:29:00","06:29:00","107","14","L.A. Union Station","0","06:29:00","1"
"295100234","06:43:00","06:43:00","185","1","L.A. Union Station","0","06:43:00","1"
"295100234","06:48:00","06:48:00","124","2","L.A. Union Station","0","06:48:00","1"
"295100234","06:56:00","06:56:00","122","3","L.A. Union Station","0","06:56:00","1"
"295100234","07:02:00","07:02:00","116","4","L.A. Union Station","0","07:02:00","1"
"295100234","07:13:00","07:13:00","121","5","L.A. Union Station","0","07:13:00","1"
"295100234","07:21:00","07:21:00","125","6","L.A. Union Station","0","07:21:00","1"
"295100234","07:27:00","07:27:00","118","7","L.A. Union Station","0","07:27:00","1"
"295100234","07:32:00","07:32:00","114","8","L.A. Union Station","0","07:32:00","1"
"295100234","07:38:00","07:38:00","109","9","L.A. Union Station","0","07:38:00","1"
"295100234","07:49:00","07:49:00","104","10","L.A. Union Station","0","07:49:00","1"
"295100234","07:55:00","07:55:00","101","11","L.A. Union Station","0","07:55:00","1"
"295100234","08:06:00","08:06:00","105","12","L.A. Union Station","0","08:06:00","1"
"295100234","08:16:00","08:16:00","115","13","L.A. Union Station","0","08:16:00","1"
"295100234","08:29:00","08:29:00","107","14","L.A. Union Station","0","08:29:00","1"
"295100236","17:57:00","17:57:00","118","1","L.A. Union Station","0","17:57:00","1"
"295100236","18:02:00","18:02:00","114","2","L.A. Union Station","0","18:02:00","1"
"295100236","18:08:00","18:08:00","109","3","L.A. Union Station","0","18:08:00","1"
"295100236","18:19:00","18:19:00","104","4","L.A. Union Station","0","18:19:00","1"
"295100236","18:25:00","18:25:00","101","5","L.A. Union Station","0","18:25:00","1"
"295100236","18:36:00","18:36:00","105","6","L.A. Union Station","0","18:36:00","1"
"295100236","18:46:00","18:46:00","115","7","L.A. Union Station","0","18:46:00","1"
"295100236","18:59:00","18:59:00","107","8","L.A. Union Station","0","18:59:00","1"
"295100238","07:43:00","07:43:00","185","1","L.A. Union Station","0","07:43:00","1"
"295100238","07:48:00","07:48:00","124","2","L.A. Union Station","0","07:48:00","1"
"295100238","07:56:00","07:56:00","122","3","L.A. Union Station","0","07:56:00","1"
"295100238","08:02:00","08:02:00","116","4","L.A. Union Station","0","08:02:00","1"
"295100238","08:13:00","08:13:00","121","5","L.A. Union Station","0","08:13:00","1"
"295100238","08:21:00","08:21:00","125","6","L.A. Union Station","0","08:21:00","1"
"295100238","08:27:00","08:27:00","118","7","L.A. Union Station","0","08:27:00","1"
"295100238","08:32:00","08:32:00","114","8","L.A. Union Station","0","08:32:00","1"
"295100238","08:38:00","08:38:00","109","9","L.A. Union Station","0","08:38:00","1"
"295100238","08:49:00","08:49:00","104","10","L.A. Union Station","0","08:49:00","1"
"295100238","08:55:00","08:55:00","101","11","L.A. Union Station","0","08:55:00","1"
"295100238","09:06:00","09:06:00","105","12","L.A. Union Station","0","09:06:00","1"
"295100238","09:16:00","09:16:00","115","13","L.A. Union Station","0","09:16:00","1"
"295100238","09:29:00","09:29:00","107","14","L.A. Union Station","0","09:29:00","1"
"295100240","08:57:00","08:57:00","118","1","L.A. Union Station","0","08:57:00","1"
"295100240","09:02:00","09:02:00","114","2","L.A. Union Station","0","09:02:00","1"
"295100240","09:08:00","09:08:00","109","3","L.A. Union Station","0","09:08:00","1"
"295100240","09:19:00","09:19:00","104","4","L.A. Union Station","0","09:19:00","1"
"295100240","09:25:00","09:25:00","101","5","L.A. Union Station","0","09:25:00","1"
"295100240","09:36:00","09:36:00","105","6","L.A. Union Station","0","09:36:00","1"
"295100240","09:46:00","09:46:00","115","7","L.A. Union Station","0","09:46:00","1"
"295100240","09:59:00","09:59:00","107","8","L.A. Union Station","0","09:59:00","1"
"295100242","08:43:00","08:43:00","185","1","L.A. Union Station","0","08:43:00","1"
"295100242","08:48:00","08:48:00","124","2","L.A. Union Station","0","08:48:00","1"
"295100242","08:56:00","08:56:00","122","3","L.A. Union Station","0","08:56:00","1"
"295100242","09:02:00","09:02:00","116","4","L.A. Union Station","0","09:02:00","1"
"295100242","09:13:00","09:13:00","121","5","L.A. Union Station","0","09:13:00","1"
"295100242","09:21:00","09:21:00","125","6","L.A. Union Station","0","09:21:00","1"
"295100242","09:27:00","09:27:00","118","7","L.A. Union Station","0","09:27:00","1"
"295100242","09:32:00","09:32:00","114","8","L.A. Union Station","0","09:32:00","1"
"295100242","09:38:00","09:38:00","109","9","L.A. Union Station","0","09:38:00","1"
"295100242","09:49:00","09:49:00","104","10","L.A. Union Station","0","09:49:00","1"
"295100242","09:55:00","09:55:00","101","11","L.A. Union Station","0","09:55:00","1"
"295100242","10:06:00","10:06:00","105","12","L.A. Union Station","0","10:06:00","1"
"295100242","10:16:00","10:16:00","115","13","L.A. Union Station","0","10:16:00","1"
"295100242","10:29:00","10:29:00","107","14","L.A. Union Station","0","10:29:00","1"
"295100254","11:43:00","11:43:00","185","1","L.A. Union Station","0","11:43:00","1"
"295100254","11:48:00","11:48:00","124","2","L.A. Union Station","0","11:48:00","1"
"295100254","11:56:00","11:56:00","122","3","L.A. Union Station","0","11:56:00","1"
"295100254","12:02:00","12:02:00","116","4","L.A. Union Station","0","12:02:00","1"
"295100254","12:13:00","12:13:00","121","5","L.A. Union Station","0","12:13:00","1"
"295100254","12:21:00","12:21:00","125","6","L.A. Union Station","0","12:21:00","1"
"295100254","12:27:00","12:27:00","118","7","L.A. Union Station","0","12:27:00","1"
"295100254","12:32:00","12:32:00","114","8","L.A. Union Station","0","12:32:00","1"
"295100254","12:38:00","12:38:00","109","9","L.A. Union Station","0","12:38:00","1"
"295100254","12:49:00","12:49:00","104","10","L.A. Union Station","0","12:49:00","1"
"295100254","12:55:00","12:55:00","101","11","L.A. Union Station","0","12:55:00","1"
"295100254","13:06:00","13:06:00","105","12","L.A. Union Station","0","13:06:00","1"
"295100254","13:16:00","13:16:00","115","13","L.A. Union Station","0","13:16:00","1"
"295100254","13:29:00","13:29:00","107","14","L.A. Union Station","0","13:29:00","1"
"295100861","12:57:00","12:57:00","118","1","L.A. Union Station","0","12:57:00","1"
"295100861","13:02:00","13:02:00","114","2","L.A. Union Station","0","13:02:00","1"
"295100861","13:08:00","13:08:00","109","3","L.A. Union Station","0","13:08:00","1"
"295100861","13:19:00","13:19:00","104","4","L.A. Union Station","0","13:19:00","1"
"295100861","13:25:00","13:25:00","101","5","L.A. Union Station","0","13:25:00","1"
"295100861","13:36:00","13:36:00","105","6","L.A. Union Station","0","13:36:00","1"
"295100861","13:46:00","13:46:00","115","7","L.A. Union Station","0","13:46:00","1"
"295100861","13:59:00","13:59:00","107","8","L.A. Union Station","0","13:59:00","1"
"295101003","05:13:00","05:13:00","185","1","L.A. Union Station","0","05:13:00","1"
"295101003","05:18:00","05:18:00","124","2","L.A. Union Station","0","05:18:00","1"
"295101003","05:26:00","05:26:00","122","3","L.A. Union Station","0","05:26:00","1"
"295101003","05:32:00","05:32:00","116","4","L.A. Union Station","0","05:32:00","1"
"295101003","05:43:00","05:43:00","121","5","L.A. Union Station","0","05:43:00","1"
"295101003","05:51:00","05:51:00","125","6","L.A. Union Station","0","05:51:00","1"
"295101003","05:57:00","05:57:00","118","7","L.A. Union Station","0","05:57:00","1"
"295101003","06:02:00","06:02:00","114","8","L.A. Union Station","0","06:02:00","1"
"295101003","06:08:00","06:08:00","109","9","L.A. Union Station","0","06:08:00","1"
